doc,authors,institution,language,status_article,pages,year,date,country,city,latitud,longitud
110818,Cesar Augusto Tacla,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,13,2021,2021-01-20 17:50:49,Brazil,Curitiba,-254.295.963,-492.712.724
110818,Miriam Mariela Mercedes Morveli-Espinoza,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,13,2021,2021-01-20 17:50:49,Brazil,Curitiba,-254.295.963,-492.712.724
5746,Luciano Silva,Universidade Federal do Paraná - UFPR,pt_BR,Published,22,2008,2008-09-03 20:16:12,Brazil,Curitiba,-254.295.963,-492.712.724
28371,Luiz Carlos Pessoa Albini,Universidade Federal do Paraná - UFPR,pt_BR,Published,14,2012,2012-05-09 09:13:21,Brazil,Curitiba,-254.295.963,-492.712.724
8611,Richardson Ribeiro,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
56162,Marlon De Oliveira Vaz,Instituto Federal do Paraná - IFPR,pt_BR,Published,16,2015,2015-06-01 11:08:14,Brazil,Curitiba,-254.295.963,-492.712.724
25720,Silvia Regina Vergilio,Universidade Federal do Paraná - UFPR,pt_BR,Published,26,2012,2012-02-02 11:00:14,Brazil,Curitiba,-254.295.963,-492.712.724
11221,Luiz Soares Oliveira,Universidade Federal do Paraná - UFPR,pt_BR,Published,16,2009,2009-11-03 21:02:55,Brazil,Curitiba,-254.295.963,-492.712.724
110818,Gustavo Alberto Giménez Lugo,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,13,2021,2021-01-20 17:50:49,Brazil,Curitiba,-254.295.963,-492.712.724
5746,Olga R. P. Bellon,Universidade Federal do Paraná - UFPR,pt_BR,Published,22,2008,2008-09-03 20:16:12,Brazil,Curitiba,-254.295.963,-492.712.724
36851,Silvia Regina Vergilio,Universidade Federal do Paraná - UFPR,pt_BR,Published,20,2013,2013-01-18 17:43:27,Brazil,Curitiba,-254.295.963,-492.712.724
7033,Alceu S. Britto Jr,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,15,2008,2008-12-03 14:45:17,Brazil,Curitiba,-254.295.963,-492.712.724
25720,Wesley Klewerton Guez Assunção,Universidade Federal do Paraná - UFPR,pt_BR,Published,26,2012,2012-02-02 11:00:14,Brazil,Curitiba,-254.295.963,-492.712.724
36851,Johnny Maikeo Ferreira,Universidade Federal do Paraná - UFPR,pt_BR,Published,20,2013,2013-01-18 17:43:27,Brazil,Curitiba,-254.295.963,-492.712.724
11695,Richardson Ribeiro,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-12-21 15:11:23,Brazil,Curitiba,-254.295.963,-492.712.724
7032,Elias Canhadas Genvigir,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,21,2008,2008-12-03 14:27:32,Brazil,Curitiba,-254.295.963,-492.712.724
7033,Alessandro L. Koerich,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,15,2008,2008-12-03 14:45:17,Brazil,Curitiba,-254.295.963,-492.712.724
8611,André Pinz Borges,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-05-14 16:18:10,Brazil,Curitiba,-254.295.963,-492.712.724
11221,Edson José Rodrigues Justino,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,16,2009,2009-11-03 21:02:55,Brazil,Curitiba,-254.295.963,-492.712.724
20688,Cesar Augusto Tacla,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2011,2011-06-05 19:53:41,Brazil,Curitiba,-254.295.963,-492.712.724
124564,Wagner  Fontes Godoy,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,7,2022,2022-05-16 20:23:46,Brazil,Curitiba,-254.295.963,-492.712.724
11695,Fabrício Enembreck,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,24,2009,2009-12-21 15:11:23,Brazil,Curitiba,-254.295.963,-492.712.724
110818,Jeferson José Baqueta,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,13,2021,2021-01-20 17:50:49,Brazil,Curitiba,-254.295.963,-492.712.724
112006,Gabriel Rodrigues Garcia,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,16,2021,2021-03-09 10:11:26,Brazil,Curitiba,-254.295.963,-492.712.724
7033,Luiz E. S. Oliveira,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,15,2008,2008-12-03 14:45:17,Brazil,Curitiba,-254.295.963,-492.712.724
20688,Jean Marcelo Simão,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2011,2011-06-05 19:53:41,Brazil,Curitiba,-254.295.963,-492.712.724
112006,Carlos Raimundo Erig Lima,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,16,2021,2021-03-09 10:11:26,Brazil,Curitiba,-254.295.963,-492.712.724
40994,Evando Carlos Pessini,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,31,2013,2013-07-05 14:55:03,Brazil,Curitiba,-254.295.963,-492.712.724
124564,Rodrigo Henrique Cunha Palácios,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,7,2022,2022-05-16 20:23:46,Brazil,Curitiba,-254.295.963,-492.712.724
79152,José Eduardo de Souza,Instituto Federal do Paraná – IFPR,pt_BR,Published,11,2017,2017-12-23 17:25:30,Brazil,Curitiba,-254.295.963,-492.712.724
20688,Kelvin Elton Nogueira,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2011,2011-06-05 19:53:41,Brazil,Curitiba,-254.295.963,-492.712.724
59614,João Fabrício Filho,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,20,2015,2015-10-27 23:58:53,Brazil,Curitiba,-254.295.963,-492.712.724
112006,André Augusto Kaviatkovski,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,16,2021,2021-03-09 10:11:26,Brazil,Curitiba,-254.295.963,-492.712.724
49694,Santiago Viertel,Universidade Federal do Paraná - UFPR,pt_BR,Published,23,2014,2014-08-19 22:48:59,Brazil,Curitiba,-254.295.963,-492.712.724
112006,Jean Marcelo Simão,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,16,2021,2021-03-09 10:11:26,Brazil,Curitiba,-254.295.963,-492.712.724
11221,Regiane Kowalek Hanusiak,Pontifícia Universidade Católica do Paraná - PUCPR,pt_BR,Published,16,2009,2009-11-03 21:02:55,Brazil,Curitiba,-254.295.963,-492.712.724
20688,Lúcia Valéria de Arruda,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2011,2011-06-05 19:53:41,Brazil,Curitiba,-254.295.963,-492.712.724
49694,André Luís Vignatti,Universidade Federal do Paraná - UFPR,pt_BR,Published,23,2014,2014-08-19 22:48:59,Brazil,Curitiba,-254.295.963,-492.712.724
56162,Myrian Regattieri Delgado,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,16,2015,2015-06-01 11:08:14,Brazil,Curitiba,-254.295.963,-492.712.724
7857,Leyza Baldo Dorini,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,21,2009,2009-03-04 23:48:49,Brazil,Curitiba,-254.295.963,-492.712.724
20688,Roni Fabio Banaszewski,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,24,2011,2011-06-05 19:53:41,Brazil,Curitiba,-254.295.963,-492.712.724
11296,Marcello Kera,Universidade Federal do Paraná - UFPR,pt_BR,Published,28,2009,2009-11-08 21:01:49,Brazil,Curitiba,-254.295.963,-492.712.724
80721,Renato Carmo,Universidade Federal do Paraná - UFPR,en_US,Published,16,2018,2018-03-01 17:14:53,Brazil,Curitiba,-254.295.963,-492.712.724
28371,Murilo W. S. Lima,Universidade Federal do Paraná - UFPR,pt_BR,Published,14,2012,2012-05-09 09:13:21,Brazil,Curitiba,-254.295.963,-492.712.724
39702,Celso Antonio Alves Kaestner,Universidade Tecnológica Federal do Paraná – UTFPR,en_US,Published,24,2013,2013-05-06 13:13:48,Brazil,Curitiba,-254.295.963,-492.712.724
56162,Tania Mezzadri Centeno,Universidade Tecnológica Federal do Paraná – UTFPR,pt_BR,Published,16,2015,2015-06-01 11:08:14,Brazil,Curitiba,-254.295.963,-492.712.724
80721,Alane Marie de Lima,Universidade Federal do Paraná - UFPR,en_US,Published,16,2018,2018-03-01 17:14:53,Brazil,Curitiba,-254.295.963,-492.712.724
92486,Flaviano Williams Fernandes,Instituto Federal do Paraná - IFPR,en_US,Published,13,2019,2019-05-14 19:29:42,Brazil,Curitiba,-254.295.963,-492.712.724
79152,Jessé Pires Barbosa Rocha,Instituto Federal do Paraná – IFPR,pt_BR,Published,11,2017,2017-12-23 17:25:30,Brazil,Curitiba,-254.295.963,-492.712.724
5982,Manfred Glesner,Universidade Técnica de Darmstadt,pt_BR,Published,25,2008,2008-09-20 21:08:07,Alemanha,Darmstadt,49.872.775,8.651.177
52609,Valguima Victoria Viana Aguiar Odakura,Universidade Federal da Grande Dourados - UFGD,pt_BR,Published,21,2014,2014-12-29 14:56:28,Brazil,Dourados,-222.206.145,-54.812.208
21979,Lino Sanabria,Universidade Federal da Grande Dourados - UFGD,pt_BR,Published,11,2011,2011-07-27 19:54:14,Brazil,Dourados,-222.206.145,-54.812.208
21979,Diogo Fernando Trevisan,Universidade Federal da Grande Dourados - UFGD,pt_BR,Published,11,2011,2011-07-27 19:54:14,Brazil,Dourados,-222.206.145,-54.812.208
21979,Rodrigo P. da Silva Sacchi,Universidade Federal da Grande Dourados - UFGD,pt_BR,Published,11,2011,2011-07-27 19:54:14,Brazil,Dourados,-222.206.145,-54.812.208
65827,Murilo Coelho Naldi,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,28,2016,2016-06-28 20:32:00,Brazil,Florianopolis,-275.973.002,-485.496.098
75327,Diego Couto,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,17,2017,2017-07-30 12:01:18,Brazil,Florianopolis,-275.973.002,-485.496.098
91522,Aldo von Wangenheim,Universidade Federal de Santa Catarina - UFSC,en_US,Published,14,2019,2019-04-01 17:44:38,Brazil,Florianopolis,-275.973.002,-485.496.098
76460,Charles Christian Miers,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,23,2017,2017-09-13 15:53:11,Brazil,Florianopolis,-275.973.002,-485.496.098
91522,Karla Aparecida Justen,Universidade Federal de Santa Catarina - UFSC,en_US,Published,14,2019,2019-04-01 17:44:38,Brazil,Florianopolis,-275.973.002,-485.496.098
11607,Alexandro Andrade,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,19,2009,2009-12-08 20:48:00,Brazil,Florianopolis,-275.973.002,-485.496.098
16996,Vanessa Maia Aguiar Magalhaes,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,14,2010,2010-10-29 19:14:09,Brazil,Florianopolis,-275.973.002,-485.496.098
16996,Marcos Alexandre Rose Silva,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,14,2010,2010-10-29 19:14:09,Brazil,Florianopolis,-275.973.002,-485.496.098
16996,Gilberto Astolfi,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,14,2010,2010-10-29 19:14:09,Brazil,Florianopolis,-275.973.002,-485.496.098
97835,Antonio Carlos Sobieranski,Universidade Federal de Santa Catarina - UFSC,en_US,Published,13,2019,2019-11-01 15:25:03,Brazil,Florianopolis,-275.973.002,-485.496.098
11607,Débora Cristine Xavier,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,19,2009,2009-12-08 20:48:00,Brazil,Florianopolis,-275.973.002,-485.496.098
110830,Rafhael R. Cunha,Universidade Federal de Santa Catarina - UFSC,en_US,Published,12,2021,2021-01-20 19:42:43,Brazil,Florianopolis,-275.973.002,-485.496.098
97835,Aldo von Wangenheim,Universidade Federal de Santa Catarina - UFSC,en_US,Published,13,2019,2019-11-01 15:25:03,Brazil,Florianopolis,-275.973.002,-485.496.098
11607,Tânia Brusque Crocetta,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,19,2009,2009-12-08 20:48:00,Brazil,Florianopolis,-275.973.002,-485.496.098
48184,Leanderson André,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,45,2014,2014-06-27 16:53:28,Brazil,Florianopolis,-275.973.002,-485.496.098
89115,Gilmário Barbosa Santos,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,9,2018,2018-12-20 18:43:43,Brazil,Florianopolis,-275.973.002,-485.496.098
30317,Daniela Maria Uez,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,24,2012,2012-06-30 21:55:12,Brazil,Florianopolis,-275.973.002,-485.496.098
69309,Adriano Fiorese,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,29,2016,2016-11-08 19:48:06,Brazil,Florianopolis,-275.973.002,-485.496.098
8266,Diego Daniel Duarte,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,19,2009,2009-04-09 12:17:12,Brazil,Florianopolis,-275.973.002,-485.496.098
75327,Jerusa Marchi,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,17,2017,2017-07-30 12:01:18,Brazil,Florianopolis,-275.973.002,-485.496.098
16996,Junia Coutinho Anacleto,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,14,2010,2010-10-29 19:14:09,Brazil,Florianopolis,-275.973.002,-485.496.098
82395,Cristiano Damiani Vasconcellos,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,13,2018,2018-04-29 13:44:39,Brazil,Florianopolis,-275.973.002,-485.496.098
58022,Sandro Loiola Menezes,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,32,2015,2015-08-24 11:10:32,Brazil,Florianopolis,-275.973.002,-485.496.098
76460,Daniel Scheidemantel Camargo,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,23,2017,2017-09-13 15:53:11,Brazil,Florianopolis,-275.973.002,-485.496.098
8266,Marcio Merino Fernandes,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,19,2009,2009-04-09 12:17:12,Brazil,Florianopolis,-275.973.002,-485.496.098
88911,Andrey de Aguiar Salvi,Instituto Federal de Santa Catarina - IFSC,en_US,Published,23,2018,2018-12-19 09:56:14,Brazil,Florianopolis,-275.973.002,-485.496.098
30492,Gabriel Rigo da Cruz Jacobsen,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,16,2012,2012-07-06 21:59:16,Brazil,Florianopolis,-275.973.002,-485.496.098
88911,William Passig de Souza,Instituto Federal de Santa Catarina - IFSC,en_US,Published,23,2018,2018-12-19 09:56:14,Brazil,Florianopolis,-275.973.002,-485.496.098
30492,Fernando dos Santos,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,16,2012,2012-07-06 21:59:16,Brazil,Florianopolis,-275.973.002,-485.496.098
91522,Thiago Rateke,Universidade Federal de Santa Catarina - UFSC,en_US,Published,14,2019,2019-04-01 17:44:38,Brazil,Florianopolis,-275.973.002,-485.496.098
69309,Luís Felipe Bilecki,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,29,2016,2016-11-08 19:48:06,Brazil,Florianopolis,-275.973.002,-485.496.098
69309,Marcelo da Silva Hounsell,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,29,2016,2016-11-08 19:48:06,Brazil,Florianopolis,-275.973.002,-485.496.098
87085,Munyque Mittelmann,Universidade Federal de Santa Catarina - UFSC,en_US,Published,11,2018,2018-09-30 22:13:18,Brazil,Florianopolis,-275.973.002,-485.496.098
97835,Alexandre Monteiro,Universidade Federal de Santa Catarina - UFSC,en_US,Published,13,2019,2019-11-01 15:25:03,Brazil,Florianopolis,-275.973.002,-485.496.098
75327,Thiago Ângelo Gelaim,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,17,2017,2017-07-30 12:01:18,Brazil,Florianopolis,-275.973.002,-485.496.098
51452,Bruno César Gregório da Silva,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Florianopolis,-275.973.002,-485.496.098
76460,Guilherme Piêgas Koslovski,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,23,2017,2017-09-13 15:53:11,Brazil,Florianopolis,-275.973.002,-485.496.098
21062,Saulo Popov Zambiasi,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,26,2011,2011-06-28 14:35:00,Brazil,Florianopolis,-275.973.002,-485.496.098
58022,Rafael Stubs Parpinelli,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,32,2015,2015-08-24 11:10:32,Brazil,Florianopolis,-275.973.002,-485.496.098
51452,Ricardo José Ferrari,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Florianopolis,-275.973.002,-485.496.098
79885,Aldo von Wangenheim,Universidade Federal de Santa Catarina - UFSC,en_US,Published,15,2018,2018-01-23 15:58:36,Brazil,Florianopolis,-275.973.002,-485.496.098
79885,Antonio Carlos Sobieranski,Universidade Federal de Santa Catarina - UFSC,en_US,Published,15,2018,2018-01-23 15:58:36,Brazil,Florianopolis,-275.973.002,-485.496.098
11607,Marcelo da Silva Hounsell,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,19,2009,2009-12-08 20:48:00,Brazil,Florianopolis,-275.973.002,-485.496.098
97411,Ricardo J. Rabelo,Universidade Federal de Santa Catarina - UFSC,en_US,Published,10,2019,2019-10-15 15:00:37,Brazil,Florianopolis,-275.973.002,-485.496.098
97835,Paulo César Pereira Júnior,Universidade Federal de Santa Catarina - UFSC,en_US,Published,13,2019,2019-11-01 15:25:03,Brazil,Florianopolis,-275.973.002,-485.496.098
8266,Ednaldo Brigante Pizzolato,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,19,2009,2009-04-09 12:17:12,Brazil,Florianopolis,-275.973.002,-485.496.098
51452,Carlos Henrique Villa Pinto,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Florianopolis,-275.973.002,-485.496.098
12327,Gilmário Barbosa Santos,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,24,2010,2010-03-05 16:33:03,Brazil,Florianopolis,-275.973.002,-485.496.098
51121,Bruno Crestani Calegaro,Instituto Federal de Santa Catarina - IFSC,en_US,Published,24,2014,2014-10-22 00:10:25,Brazil,Florianopolis,-275.973.002,-485.496.098
79885,Luís Eduardo Ramos de Carvalho,Universidade Federal de Santa Catarina - UFSC,en_US,Published,15,2018,2018-01-23 15:58:36,Brazil,Florianopolis,-275.973.002,-485.496.098
30317,José Rodrigo Neri,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,24,2012,2012-06-30 21:55:12,Brazil,Florianopolis,-275.973.002,-485.496.098
51452,Paulo Guilherme de Lima Freire,Universidade Federal de São Carlos - UFSCar,pt_BR,Published,22,2014,2014-11-10 10:42:18,Brazil,Florianopolis,-275.973.002,-485.496.098
30317,Maicon Rafael Zatelli,Universidade Federal de Santa Catarina - UFSC,pt_BR,Published,24,2012,2012-06-30 21:55:12,Brazil,Florianopolis,-275.973.002,-485.496.098
82395,Rafael Castro G. Silva,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,13,2018,2018-04-29 13:44:39,Brazil,Florianopolis,-275.973.002,-485.496.098
97835,Rafael da Luz Ribeiro,Universidade Federal de Santa Catarina - UFSC,en_US,Published,13,2019,2019-11-01 15:25:03,Brazil,Florianopolis,-275.973.002,-485.496.098
48184,Rafael Stubs Parpinelli,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,45,2014,2014-06-27 16:53:28,Brazil,Florianopolis,-275.973.002,-485.496.098
30492,Carlos Alberto Barth,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,16,2012,2012-07-06 21:59:16,Brazil,Florianopolis,-275.973.002,-485.496.098
87085,Aldo von Wangenheim,Universidade Federal de Santa Catarina - UFSC,en_US,Published,11,2018,2018-09-30 22:13:18,Brazil,Florianopolis,-275.973.002,-485.496.098
82395,Karina Girardi Roggia,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,13,2018,2018-04-29 13:44:39,Brazil,Florianopolis,-275.973.002,-485.496.098
90822,Agustín Alejandro Ortiz Díaz,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,11,2019,2019-03-10 22:55:24,Brazil,Florianopolis,-275.973.002,-485.496.098
98369,Cristiano Roberto Siebert,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,14,2019,2019-11-20 11:53:13,Brazil,Florianopolis,-275.973.002,-485.496.098
88911,Wilson Castello Branco Neto,Instituto Federal de Santa Catarina - IFSC,en_US,Published,23,2018,2018-12-19 09:56:14,Brazil,Florianopolis,-275.973.002,-485.496.098
58022,Rebeca Schroeder Freitas,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,32,2015,2015-08-24 11:10:32,Brazil,Florianopolis,-275.973.002,-485.496.098
90822,Fabiano Baldo,Universidade Federal de Santa Catarina - UFSC,en_US,Published,11,2019,2019-03-10 22:55:24,Brazil,Florianopolis,-275.973.002,-485.496.098
76460,Maurício Aronne Pillon,Universidade do Estado de Santa Catarina - UDESC,pt_BR,Published,23,2017,2017-09-13 15:53:11,Brazil,Florianopolis,-275.973.002,-485.496.098
98369,Andre Tavares da Silva,Universidade do Estado de Santa Catarina - UDESC,en_US,Published,14,2019,2019-11-20 11:53:13,Brazil,Florianopolis,-275.973.002,-485.496.098
87085,Jerusa Marchi,Universidade Federal de Santa Catarina - UFSC,en_US,Published,11,2018,2018-09-30 22:13:18,Brazil,Florianopolis,-275.973.002,-485.496.098
83581,Alfredo Silveira Araújo Neto,Techway Informática Ltda,en_US,Published,28,2018,2018-06-05 05:25:51,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Danielo G. Gomes,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Arthur de Castro Callado,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Antonio Rafael Braga,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Breno M. Freitas,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Juliana de Castro Rabelo,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
43300,Mariela Inés Cortés,Universidade Estadual do Ceará - UECE,pt_BR,Published,14,2013,2013-10-30 00:38:34,Brazil,Fortaleza,-37.304.512,-385.217.989
53120,Anderson Couto Queiroz,Universidade Estadual do Ceará - UECE,pt_BR,Published,14,2015,2015-01-28 12:58:11,Brazil,Fortaleza,-37.304.512,-385.217.989
79994,Giovanni Cordeiro Barroso,Universidade Federal do Ceará - UFC,pt_BR,Published,16,2018,2018-01-30 18:41:17,Brazil,Fortaleza,-37.304.512,-385.217.989
90724,Atslands Rego da Rocha,Universidade Federal do Ceará - UFC,en_US,Published,11,2019,2019-03-06 18:46:41,Brazil,Fortaleza,-37.304.512,-385.217.989
107478,Alfredo Silveira Araújo Neto,Techway Informática Ltda,en_US,Published,15,2020,2020-09-12 17:06:25,Brazil,Fortaleza,-37.304.512,-385.217.989
53120,Nécio Lima Veras,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE",pt_BR,Published,14,2015,2015-01-28 12:58:11,Brazil,Fortaleza,-37.304.512,-385.217.989
83581,Marcos Negreiros,Universidade Estadual do Ceará - UECE,en_US,Published,28,2018,2018-06-05 05:25:51,Brazil,Fortaleza,-37.304.512,-385.217.989
95095,Lucas Silveira Melo,Universidade Federal do Ceará - UFC,en_US,Published,8,2019,2019-07-31 21:00:14,Brazil,Fortaleza,-37.304.512,-385.217.989
53120,Mariela Inés Cortés,Universidade Estadual do Ceará - UECE,pt_BR,Published,14,2015,2015-01-28 12:58:11,Brazil,Fortaleza,-37.304.512,-385.217.989
98904,Davi Silva,Universidade Estadual do Ceará - UECE,en_US,Published,11,2019,2019-12-10 18:18:12,Brazil,Fortaleza,-37.304.512,-385.217.989
43300,Gustavo Lima de Campos,Universidade Estadual do Ceará - UECE,pt_BR,Published,14,2013,2013-10-30 00:38:34,Brazil,Fortaleza,-37.304.512,-385.217.989
43300,Francisca Raquel de Vasconcelos Silveira,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE",pt_BR,Published,14,2013,2013-10-30 00:38:34,Brazil,Fortaleza,-37.304.512,-385.217.989
125288,Alfredo Silveira Araújo Neto,Techway Informática Ltda,en_US,Published,15,2022,2022-06-16 22:23:14,Brazil,Fortaleza,-37.304.512,-385.217.989
98904,Paulo Henrique Maia,Universidade Estadual do Ceará - UECE,en_US,Published,11,2019,2019-12-10 18:18:12,Brazil,Fortaleza,-37.304.512,-385.217.989
107128,Edio Roberto Manfio,Faculdade de Tecnologia de Garça - FATEC-Garça,en_US,Published,13,2020,2020-08-31 21:23:11,Brazil,Garca,-222.125.766,-496.547.994
16730,Leonardo H. S. Mello,Universidade Federal de Goiás - UFG,pt_BR,Published,14,2010,2010-10-15 10:03:19,Brazil,Goiania,-16.680.882,-492.532.691
130669,Vinicius Sebba Patto,Universidade Federal de Goiás - UFG,en_US,Published,11,2023,2023-03-06 23:58:15,Brazil,Goiania,-16.680.882,-492.532.691
130669,Iaan Mesquita de Souza,Universidade Federal de Goiás - UFG,en_US,Published,11,2023,2023-03-06 23:58:15,Brazil,Goiania,-16.680.882,-492.532.691
16730,Marcos Ivamoto,Universidade Federal de Goiás - UFG,pt_BR,Published,14,2010,2010-10-15 10:03:19,Brazil,Goiania,-16.680.882,-492.532.691
130669,Mariana Dourado X. S. Santos,Universidade Federal de Goiás - UFG,en_US,Published,11,2023,2023-03-06 23:58:15,Brazil,Goiania,-16.680.882,-492.532.691
110111,Alan Keller Gomes,Instituto Federal de Goiás - IFG,en_US,Published,16,2020,2020-12-22 00:46:11,Brazil,Goiania,-16.680.882,-492.532.691
16730,Valdemar Vicente Graciano Neto,Universidade Federal de Goiás - UFG,pt_BR,Published,14,2010,2010-10-15 10:03:19,Brazil,Goiania,-16.680.882,-492.532.691
16730,Ronneesley M. Teles,Universidade Federal de Goiás - UFG,pt_BR,Published,14,2010,2010-10-15 10:03:19,Brazil,Goiania,-16.680.882,-492.532.691
12104,Flávio Henrique Teles Vieira,Universidade Federal de Goiás - UFG,pt_BR,Published,17,2010,2010-02-19 13:38:29,Brazil,Goiania,-16.680.882,-492.532.691
130669,William Laus Bertemes,Universidade Federal de Goiás - UFG,en_US,Published,11,2023,2023-03-06 23:58:15,Brazil,Goiania,-16.680.882,-492.532.691
44199,André Assis Lôbo de Oliveira,Universidade Federal de Goiás - UFG,pt_BR,Published,25,2013,2013-12-14 22:23:45,Brazil,Goiania,-16.680.882,-492.532.691
7147,Flávio Henrique Teles Vieira,Universidade Federal de Goiás - UFG,pt_BR,Published,17,2008,2008-12-12 11:12:23,Brazil,Goiania,-16.680.882,-492.532.691
86380,Iwens Gervásio Sene Júnior,Universidade Federal de Goiás - UFG,en_US,Published,17,2018,2018-09-02 19:36:56,Brazil,Goiania,-16.680.882,-492.532.691
86380,Renato F. Bulcão-Neto,Universidade Federal de Goiás - UFG,en_US,Published,17,2018,2018-09-02 19:36:56,Brazil,Goiania,-16.680.882,-492.532.691
130669,Mateus Henrique B. Andrades,Universidade Federal de Goiás - UFG,en_US,Published,11,2023,2023-03-06 23:58:15,Brazil,Goiania,-16.680.882,-492.532.691
